num_cnt,draw_cnt
3,32
1,79
2,77
1,82
2,83
3,48
1,66
1,68
2,81
3,72
1,74
1,15
2,77
3,67
4,79
5,58
6,70
1,67
1,2
1,41
2,77
1,73
2,58
3,19
1,7
2,65
1,41
1,23
2,56
1,73
2,39
3,3
4,98
1,12
2,18
3,14
1,40
1,76
2,74
3,9
4,38
1,81
2,77
3,64
4,140
5,34
6,62
1,46
2,55
3,70
4,65
5,14
1,70
2,16
3,29
1,46
2,10
3,81
1,38
2,76
3,81
4,76
5,80
6,57
7,41
8,74
9,14
10,75
11,80
12,74
13,70
14,75
15,80
16,50
17,75
18,79
19,76
20,80
21,76
1,29
2,66
3,60
4,67
5,64
6,17
7,71
8,18
9,67
10,67
11,33
12,47
13,6
14,3
1,73
1,5
2,83
3,77
4,55
5,78
6,82
7,11
8,80
9,10
1,37
2,45
3,64
4,66
5,66
6,69
1,17
2,25
1,6
2,77
1,76
2,76
3,77
4,79
5,77
6,40
7,101
8,38
1,66
1,7
1,68
2,16
3,10
1,2
2,56
3,46
4,79
5,76
1,40
2,47
3,69
4,70
1,20
1,54
1,46
2,54
1,104
2,65
1,77
1,22
2,82
3,84
1,32
2,109
1,16
2,78
1,2
2,75
3,17
4,49
5,5
6,80
7,36
8,26
1,21
2,1
3,67
4,24
5,65
1,70
2,78
1,45
2,79
1,20
2,79
3,80
4,74
5,74
6,4
7,58
8,82
9,75
10,76
11,79
12,127
13,76
1,28
1,24
2,78
3,74
4,3
1,116
2,34
3,81
4,76
5,77
6,3
7,15
8,77
1,64
1,2
2,5
3,23
1,75
2,80
1,6
2,78
3,79
4,78
5,46
6,79
7,9
8,76
9,39
10,75
11,7
12,11
13,68
14,80
15,78
16,77
17,25
18,8
19,68
1,12
2,20
3,1
4,10
1,107
2,1
3,24
1,63
2,22
3,2
4,20
5,12
1,63
2,36
3,76
4,77
5,75
1,37
1,65
1,70
2,79
3,79
4,119
5,77
6,26
7,65
8,45
1,53
2,68
3,2
1,37
2,78
3,56
1,60
1,33
2,19
1,60
1,11
2,75
1,63
2,76
3,15
4,39
5,78
1,51
2,78
1,71
2,82
1,67
2,10
3,28
4,76
5,77
6,6
7,77
8,4
9,70
10,70
11,76
12,50
13,80
14,74
15,77
16,76
17,75
18,1
19,74
20,26
21,36
22,80
23,86
24,64
25,72
26,81
27,80
28,77
29,76
30,77
31,56
32,22
33,75
34,15
35,121
36,77
37,75
38,57
39,79
40,77
41,11
42,77
43,76
44,73
45,83
46,79
1,56
2,66
3,65
4,50
5,66
6,66
7,63
8,69
9,19
10,20
11,66
12,65
13,44
14,63
15,4
16,64
17,65
18,65
19,68
20,12
21,66
22,66
23,27
24,61
25,63
26,68
27,64
28,68
29,63
30,66
31,65
32,12
33,9
34,58
35,12
36,14
37,68
38,25
39,68
1,63
2,30
3,19
4,19
5,61
6,77
7,77
8,79
9,78
10,73
11,61
12,77
13,77
14,77
15,4
16,15
17,75
18,38
19,81
20,77
21,13
22,81
1,49
1,10
2,78
3,81
4,77
5,110
1,45
2,23
1,51
2,59
1,18
1,81
2,8
3,45
4,36
5,3
1,38
2,78
3,75
4,116
5,78
6,21
7,76
8,46
9,76
1,63
2,66
3,68
4,65
5,69
1,32
1,9
1,78
2,82
1,18
2,65
3,28
4,51
5,76
6,77
7,10
8,16
9,23
10,61
1,7
2,78
3,8
1,35
2,74
3,27
4,3
1,46
2,59
3,128
1,65
2,65
3,65
4,66
1,30
2,39
1,25
1,22
1,6
1,2
2,75
1,1
2,78
1,26
2,76
3,13
4,74
5,74
6,17
1,68
2,40
3,64
4,65
1,34
2,5
3,67
4,3
5,9
6,34
7,80
1,76
2,81
3,76
4,69
5,78
6,16
7,62
8,43
9,23
10,75
11,80
1,5
2,83
1,56
2,74
3,78
4,78
5,32
6,10
7,77
8,84
9,39
10,83
1,63
1,19
2,76
1,0
1,12
1,51
2,77
1,72
2,75
3,76
4,79
5,23
6,97
7,30
8,53
1,67
2,68
3,67
1,75
2,45
3,24
1,56
2,8
1,21
2,78
3,47
4,78
5,70
6,67
1,77
2,104
3,76
4,12
1,75
2,32
3,7
1,2
2,89
3,133
1,26
1,24
2,7
3,25
4,27
1,65
1,16
2,41
3,6
4,65
5,78
6,113
7,82
8,74
9,78
1,44
2,79
1,12
2,77
3,81
1,9
2,57
3,79
4,77
5,78
6,60
7,51
1,67
1,46
2,18
1,24
2,79
1,34
2,82
3,118
4,129
1,23
2,65
1,26
2,81
3,25
1,63
1,46
2,96
3,112
4,79
1,1
1,21
2,50
3,1
1,20
2,81
3,78
1,76
2,74
3,1
4,83
5,25
6,39
7,75
8,67
1,2
2,28
3,65
1,1
2,17
3,66
1,30
2,81
3,15
4,32
5,23
1,74
2,37
3,31
4,39
5,105
6,64
1,63
2,17
3,62
1,38
2,57
3,75
4,56
5,8
1,76
1,74
2,51
3,19
4,33
5,34
1,141
1,66
2,78
3,36
1,28
2,79
3,34
4,78
5,72
6,141
7,79
8,42
9,70
10,77
1,20
2,68
3,69
4,50
5,68
1,8
2,56
3,82
4,1
5,48
6,9
1,33
2,13
3,20
4,77
1,65
2,64
3,60
4,67
5,71
6,27
7,78
1,40
1,53
2,89
1,9
2,25
3,65
4,12
5,76
1,76
2,77
3,77
4,49
5,71
6,76
7,80
1,17
1,42
1,30
1,72
2,79
3,76
4,62
1,60
2,9
3,35
4,62
5,21
1,63
2,59
1,7
2,10
3,81
4,3
5,51
6,40
7,83
8,23
9,60
10,80
1,61
2,66
3,66
4,23
5,70
6,68
7,69
1,60
1,64
2,65
3,79
1,23
2,66
3,70
1,65
2,14
1,69
2,17
3,75
4,3
1,76
2,80
1,66
2,79
3,78
1,68
2,75
3,74
4,46
5,80
6,84
7,76
8,32
9,81
10,25
11,104
12,78
13,76
1,63
2,29
3,69
4,67
1,47
2,73
3,32
1,78
1,78
2,92
1,66
1,50
2,71
1,32
2,8
3,85
4,13
5,75
6,10
7,83
8,50
9,27
10,13
11,2
12,70
13,76
14,51
15,32
1,10
2,27
3,73
4,70
5,18
6,55
1,34
2,10
1,74
2,35
3,77
4,76
5,75
6,78
7,77
8,35
1,39
2,46
3,65
4,52
5,67
1,51
2,40
3,77
4,7
5,14
6,2
7,82
1,74
2,73
3,13
4,75
5,55
6,7
7,40
8,123
1,64
2,68
1,1
2,79
3,40
1,75
1,15
2,20
3,32
4,48
5,28
1,2
2,12
3,68
4,65
1,61
1,17
2,30
3,67
1,38
2,77
3,80
4,77
5,77
6,79
7,81
8,9
9,79
10,121
11,2
1,59
2,31
3,64
4,58
1,28
2,7
3,80
4,68
5,81
6,74
7,57
8,5
1,77
1,74
2,79
3,22
4,79
5,43
1,64
2,45
3,6
4,22
1,2
2,27
3,80
4,6
5,76
6,70
7,28
8,76
9,90
10,77
11,33
12,34
13,22
14,79
15,21
1,4
2,66
3,17
1,30
1,58
2,19
3,78
1,57
2,61
3,51
4,76
5,78
6,160
1,27
2,15
3,72
4,19
5,75
1,29
2,74
1,2
2,72
3,68
4,64
5,79
6,30
1,20
2,68
1,23
2,5
3,84
1,76
2,80
3,72
4,7
5,80
1,47
2,76
3,77
4,77
5,77
6,75
7,2
8,75
9,49
10,78
11,11
12,76
13,93
14,74
15,80
1,66
2,58
3,51
4,63
5,27
1,52
2,73
3,75
4,36
1,52
1,122
2,36
1,16
2,73
1,61
2,83
1,6
2,7
3,74
4,74
5,4
6,69
7,10
8,78
9,9
1,67
1,80
1,5
1,37
2,77
3,11
1,76
2,82
3,41
4,34
5,73
6,1
7,82
1,26
2,19
1,72
2,40
3,92
1,18
2,81
1,12
2,77
3,76
4,26
5,17
6,4
1,79
2,75
3,78
4,121
5,79
6,39
7,62
8,74
9,77
10,75
11,97
1,8
2,90
3,76
4,39
1,22
2,76
1,4
2,38
3,22
4,67
5,52
6,65
1,4
2,51
1,32
2,78
3,78
4,46
5,76
6,13
1,75
2,70
3,78
4,80
5,73
6,83
7,20
8,74
9,76
10,77
11,68
12,45
13,80
14,85
15,78
16,72
17,74
18,78
1,65
2,69
3,67
4,58
5,65
1,69
2,33
3,69
4,56
5,6
6,21
1,37
2,81
3,74
1,73
2,9
3,81
4,79
5,41
6,31
7,77
8,76
9,78
10,9
11,68
12,102
13,46
14,77
15,74
16,77
17,80
18,81
1,65
2,69
3,64
4,67
5,70
6,2
7,65
1,56
1,20
1,7
2,36
3,14
4,17
1,5
2,65
3,69
4,65
5,51
1,131
1,32
1,8
2,69
1,76
2,79
1,53
2,82
3,76
4,13
5,120
6,30
7,24
8,30
9,74
10,79
11,65
12,6
13,71
14,82
1,61
2,68
3,41
4,36
5,69
6,34
7,64
8,68
9,66
10,45
11,68
12,15
1,22
2,59
1,40
2,79
3,64
4,77
5,17
1,116
2,72
3,54
4,86
5,76
1,27
2,76
3,77
4,35
5,64
1,74
1,39
2,74
3,40
4,77
5,77
1,63
1,80
1,65
1,34
2,77
3,83
4,78
5,14
1,29
1,23
1,75
2,38
3,26
4,76
1,68
2,52
3,104
4,67
5,87
6,5
7,55
8,80
9,76
1,66
1,34
2,46
3,16
4,62
5,44
1,49
1,27
2,32
3,80
4,59
1,29
2,7
3,66
1,79
2,3
1,65
2,80
3,78
4,46
1,76
2,75
3,79
1,29
2,75
3,63
4,21
5,74
6,49
7,20
8,79
9,21
10,66
11,78
12,45
13,14
14,60
1,63
2,18
3,25
4,5
1,36
1,34
2,78
3,70
4,6
5,81
1,43
2,34
3,78
4,115
1,69
2,26
3,76
1,74
2,15
3,68
4,77
5,77
6,124
7,67
8,7
9,10
10,78
11,117
12,83
1,64
2,64
3,6
4,68
1,29
2,20
3,12
1,2
1,79
2,31
3,15
4,7
1,40
2,32
3,45
4,76
5,121
6,62
7,79
1,70
2,42
3,70
1,11
2,90
3,38
1,66
1,16
2,77
3,78
4,9
5,19
6,40
7,77
8,54
9,52
10,25
11,17
12,52
13,77
1,23
2,67
3,5
4,7
5,66
6,69
1,108
2,77
1,15
2,79
1,41
2,74
3,93
4,74
5,49
6,76
7,56
1,35
2,64
3,68
1,26
1,29
2,76
1,24
2,76
3,73
4,79
1,66
1,5
2,20
3,13
1,25
1,64
2,79
3,38
1,3
1,8
2,74
3,35
4,10
1,27
2,15
3,26
4,76
5,77
6,42
7,12
8,24
9,74
10,80
1,67
1,75
2,71
1,68
2,81
3,19
4,11
5,4
6,36
7,74
1,19
2,43
3,35
4,80
5,80
6,35
7,77
8,50
9,49
10,76
11,77
12,74
13,76
14,86
15,78
16,78
1,68
2,67
3,69
4,63
5,63
1,70
2,78
3,74
1,81
2,75
3,80
4,77
1,3
2,68
3,33
4,57
5,76
6,79
7,35
8,80
9,78
10,82
1,64
2,66
3,64
4,61
1,5
2,78
3,80
1,77
1,73
2,24
3,79
1,64
2,68
1,23
2,75
1,50
2,78
3,98
1,8
2,18
3,70
4,63
1,42
2,69
1,52
2,77
3,47
4,78
5,75
6,8
7,76
8,76
1,8
2,63
3,66
4,65
5,55
1,1
1,76
2,40
3,77
1,77
2,9
3,78
4,77
5,60
6,94
7,80
8,80
9,24
10,76
1,22
2,57
1,17
2,76
3,3
1,15
2,78
3,76
4,40
1,55
1,8
2,66
3,12
4,29
1,50
2,77
1,45
2,79
3,79
4,39
5,78
6,74
7,20
8,6
9,22
10,2
11,39
1,70
1,97
1,61
1,10
2,77
3,76
4,33
5,77
6,75
7,79
8,79
9,2
10,79
11,75
12,79
13,11
1,60
2,20
3,68
4,52
5,68
6,65
7,51
8,68
9,65
1,61
2,66
3,75
4,13
5,79
6,77
7,4
1,61
2,42
1,9
2,27
3,77
4,18
5,2
6,77
7,75
8,77
1,65
1,27
1,77
2,77
3,45
4,70
1,6
2,21
3,78
4,79
5,51
6,77
7,79
8,74
9,22
10,102
11,80
12,26
13,2
1,67
2,64
3,5
4,66
5,42
6,69
1,53
2,74
1,58
2,22
3,78
4,3
1,24
2,83
3,14
4,77
5,76
6,35
7,78
8,63
9,36
10,13
11,67
12,10
13,75
14,78
15,41
16,78
17,77
1,56
2,63
3,65
4,17
5,4
6,68
7,47
8,64
9,66
10,1
1,43
2,65
3,78
1,74
2,78
3,67
4,80
5,73
6,82
7,52
8,75
1,19
1,62
2,33
3,74
4,1
1,74
2,76
3,83
4,80
5,40
6,77
7,17
8,75
9,88
10,63
11,79
12,76
1,38
1,44
1,71
2,83
3,16
4,56
5,77
6,74
7,26
8,22
9,50
10,32
11,48
12,79
13,19
1,59
2,59
1,84
2,51
1,69
2,40
1,72
2,58
3,77
4,49
5,4
6,19
1,68
2,66
3,67
1,21
1,75
2,42
3,1
1,109
2,27
3,78
4,41
5,83
1,6
1,71
2,74
1,40
2,79
3,79
4,76
5,81
6,80
7,94
8,10
9,3
10,66
11,12
12,18
13,81
14,25
15,27
16,75
17,39
18,75
1,64
2,70
3,13
1,33
2,40
3,158
4,25
1,56
1,96
2,76
3,29
4,56
5,32
6,65
1,52
2,65
3,41
1,24
1,66
2,78
3,34
4,8
5,2
6,77
1,53
2,76
3,51
4,81
5,10
6,80
7,79
8,75
9,80
10,79
11,37
12,78
13,74
14,74
15,76
16,24
17,31
18,77
19,3
20,80
21,69
22,75
23,87
24,75
25,81
26,78
27,40
28,76
29,71
30,78
31,76
32,76
33,53
34,78
35,33
36,81
37,78
38,79
39,77
1,61
2,36
3,66
4,7
5,68
6,64
7,47
8,71
9,65
10,66
11,70
12,66
13,66
14,68
15,66
16,63
17,64
18,68
19,66
20,49
21,55
22,1
23,65
24,66
25,64
26,67
27,70
28,65
1,41
2,26
3,65
4,42
5,10
6,80
7,18
8,82
1,75
1,52
2,81
3,77
4,43
5,77
6,46
7,75
8,79
9,18
10,81
11,34
12,79
1,41
2,11
3,67
4,19
5,37
6,23
7,9
1,74
2,77
3,116
4,77
5,69
6,75
1,34
2,77
3,29
4,75
1,18
2,15
3,34
4,77
5,81
6,39
7,63
8,51
9,15
10,79
11,75
12,50
13,15
14,78
1,23
2,12
3,67
4,67
5,63
6,66
7,45
8,66
1,48
1,22
2,5
3,39
1,27
2,42
3,5
4,2
5,16
6,77
1,64
2,66
3,68
1,20
1,0
1,79
1,46
2,41
3,59
1,61
2,46
3,64
4,66
1,9
1,68
2,8
3,77
1,54
2,68
1,45
2,80
3,82
1,49
2,22
1,22
2,76
3,22
4,80
5,23
6,29
1,57
1,82
2,53
1,76
2,76
3,73
4,42
1,5
2,64
3,7
1,61
1,35
2,4
3,76
4,14
5,10
6,55
7,71
1,55
2,67
3,70
4,67
5,66
1,30
2,58
3,82
1,48
2,76
3,80
4,76
5,77
6,20
7,5
8,21
9,54
10,76
11,12
12,40
13,82
14,17
1,10
2,46
3,67
4,69
5,40
1,73
2,77
1,25
2,61
3,41
4,84
5,6
6,63
7,40
1,43
2,65
1,22
2,83
1,34
1,8
2,41
3,32
4,79
5,81
6,78
7,24
8,3
9,18
1,10
2,71
1,74
2,40
1,24
2,16
3,79
1,78
2,2
3,78
4,78
5,11
6,33
7,71
8,78
9,18
10,74
11,22
1,54
2,67
3,66
4,7
5,36
1,38
1,30
2,79
3,36
4,75
1,57
1,42
2,81
1,67
1,14
2,77
3,5
4,11
5,74
1,64
1,18
1,1
2,41
1,41
2,52
3,78
4,75
1,15
1,72
2,76
3,3
4,10
1,29
2,62
3,103
4,54
1,63
2,67
1,66
2,62
3,27
4,77
1,2
2,77
3,80
1,10
2,39
3,42
4,12
5,22
6,80
7,74
8,79
9,77
10,47
11,42
12,69
13,78
14,75
15,66
1,80
2,35
3,72
1,22
2,15
3,76
4,82
1,57
2,75
3,68
4,10
5,67
6,3
7,37
8,82
1,9
2,66
3,37
4,36
5,63
6,69
7,65
8,61
1,127
1,52
2,28
1,78
1,12
1,72
1,8
2,79
3,94
4,78
5,76
6,76
1,58
2,66
3,63
4,59
5,69
1,14
2,70
3,49
4,15
5,80
6,39
7,79
8,6
1,12
2,79
3,15
1,156
2,80
1,70
1,25
2,41
1,22
2,76
1,83
2,3
3,3
4,44
5,72
6,33
1,29
1,10
1,8
2,32
3,67
1,61
1,5
2,76
1,25
2,14
3,80
1,67
2,58
1,39
1,51
2,62
3,75
4,79
5,56
6,75
7,54
8,63
9,4
1,66
2,68
3,64
4,69
5,68
1,67
2,46
3,76
4,4
1,77
2,77
3,1
4,82
5,82
6,10
7,74
8,34
9,78
10,20
11,76
1,38
2,71
3,69
4,62
1,65
2,58
1,73
1,10
2,45
3,80
4,78
1,5
2,79
3,74
4,57
1,65
2,26
3,80
4,79
5,80
6,32
7,66
8,75
9,56
10,84
11,22
12,78
13,26
14,74
15,74
16,76
17,81
18,80
19,78
20,49
21,3
22,68
23,61
24,76
25,75
26,76
27,76
28,33
29,76
1,37
2,65
3,63
4,66
5,52
6,18
7,69
8,30
9,67
10,47
11,63
12,13
13,67
14,67
1,39
1,63
2,79
3,74
4,38
5,21
6,7
7,48
8,76
9,45
10,31
11,83
12,11
13,76
1,69
2,27
3,66
1,36
1,3
2,79
3,12
4,66
5,79
6,77
7,74
1,44
2,26
1,75
2,78
1,74
2,89
3,9
4,58
5,20
6,10
7,8
8,76
9,77
10,16
11,41
1,57
2,68
1,10
2,5
3,76
1,7
2,18
3,47
1,19
2,81
3,45
4,40
5,77
6,63
7,74
8,81
1,38
2,31
3,1
1,57
1,22
2,78
1,67
2,79
3,79
1,67
1,6
2,76
3,78
1,52
2,74
3,21
4,76
5,57
6,37
7,21
8,61
9,62
1,6
2,70
3,52
1,69
2,50
1,58
2,54
1,2
2,76
3,10
4,76
5,75
6,60
7,75
8,19
9,25
10,38
11,27
12,60
13,80
14,78
15,79
16,36
17,17
18,57
19,80
20,78
21,79
22,82
23,76
24,10
25,41
26,52
27,34
28,74
29,14
30,77
1,128
1,75
1,54
2,83
3,87
1,63
1,84
2,20
1,37
2,75
1,31
2,77
3,81
4,47
5,92
6,57
7,77
1,68
2,67
3,65
4,50
5,69
6,64
7,72
8,67
9,16
10,31
1,31
2,108
3,66
4,3
5,5
6,56
1,0
1,75
2,80
1,55
2,79
3,48
4,78
5,59
6,79
7,50
8,129
9,80
10,81
11,76
1,67
2,23
3,66
4,66
5,52
6,63
7,64
8,68
9,68
10,26
1,39
2,78
3,18
4,78
1,21
2,46
3,78
1,35
2,78
3,79
4,56
5,78
6,78
7,77
1,8
2,78
1,74
2,32
1,65
2,80
3,35
4,78
5,80
6,12
7,77
8,75
9,75
10,33
1,14
2,66
3,65
4,25
5,66
1,74
2,32
3,81
4,68
1,14
2,77
3,77
1,13
2,80
3,16
4,82
5,49
6,76
7,39
8,24
9,77
10,80
11,79
12,79
13,77
14,65
15,74
16,82
1,55
2,67
3,65
4,24
5,12
6,66
7,1
8,23
1,20
1,19
2,34
3,81
1,9
2,78
3,76
4,107
5,80
6,76
7,79
1,65
1,40
1,26
2,77
3,9
4,7
5,74
1,75
2,16
3,79
4,118
5,78
6,41
7,82
8,8
9,21
10,63
11,77
12,70
13,76
1,14
2,64
1,38
1,64
2,56
1,26
2,75
3,79
4,75
5,78
6,78
7,77
8,75
9,7
10,80
11,75
1,22
2,63
1,77
2,58
3,45
1,39
1,32
2,75
3,78
4,74
5,32
6,78
7,82
8,16
1,74
2,20
3,75
1,66
2,81
3,56
4,30
5,48
6,72
7,75
8,44
9,20
1,64
2,65
1,25
2,74
1,74
2,41
1,1
2,56
3,78
4,75
5,16
6,73
7,7
8,57
9,78
10,79
1,64
2,64
3,71
4,66
5,55
6,70
1,100
2,40
3,83
1,54
2,35
1,77
2,75
3,27
4,105
5,75
1,32
2,40
1,2
2,80
3,17
1,69
1,36
2,65
3,71
1,41
2,34
3,61
1,33
2,8
1,30
2,3
3,42
4,79
1,57
2,68
1,55
1,5
2,58
1,64
2,79
3,77
4,80
5,52
6,54
7,75
8,79
9,78
10,62
11,62
12,78
13,76
14,75
15,77
16,79
17,76
18,16
19,9
20,21
21,78
22,77
23,6
1,64
2,46
3,54
4,56
5,36
6,67
7,62
8,66
9,6
10,5
1,71
1,73
2,76
1,53
2,81
3,79
4,73
5,51
6,72
7,82
1,6
2,82
3,77
4,31
1,29
2,81
3,38
4,79
5,77
6,79
7,76
8,81
9,76
10,68
11,53
12,19
13,45
14,80
15,96
16,124
17,76
18,74
1,19
2,68
3,68
4,68
5,67
6,66
7,68
1,8
2,72
1,47
1,66
2,78
3,75
1,56
2,38
3,81
4,74
5,17
6,76
7,53
8,78
1,75
2,77
3,66
4,12
5,75
6,78
7,80
8,37
9,79
10,55
11,75
12,77
13,51
14,3
15,35
1,63
2,67
3,11
4,67
5,68
1,79
2,127
1,31
2,56
3,74
1,7
2,3
3,79
4,76
5,75
6,20
7,77
8,75
9,72
10,68
11,75
12,76
13,87
1,19
2,70
3,20
4,71
1,87
1,38
2,10
3,1
4,69
5,79
1,3
2,34
3,79
4,77
5,83
6,50
7,6
8,75
9,37
1,64
2,63
3,25
1,67
2,77
3,51
1,14
2,82
3,75
4,78
1,78
2,74
3,77
4,72
5,13
6,78
7,65
8,104
9,40
10,65
11,14
12,68
1,37
1,55
2,165
1,53
1,69
2,53
3,58
1,28
1,13
2,18
3,62
1,21
1,53
1,51
2,79
3,44
4,57
1,54
2,69
1,86
1,41
1,50
2,81
3,42
4,7
5,78
1,40
2,65
1,42
2,78
1,76
2,18
3,29
4,79
5,33
6,78
7,15
8,39
9,74
10,77
11,42
12,24
1,35
2,64
3,65
4,67
5,3
1,76
1,77
2,5
3,66
4,5
1,7
2,77
3,74
4,74
5,32
6,79
7,81
8,82
9,61
10,75
11,81
12,2
13,76
14,76
15,79
16,79
17,44
18,78
19,79
20,89
1,63
2,65
3,24
4,15
5,68
6,72
7,64
1,76
2,75
3,78
4,74
5,81
6,78
7,79
8,25
9,78
10,41
11,76
12,52
1,12
1,81
2,49
1,39
2,5
3,80
4,76
5,61
6,36
7,27
8,8
1,18
2,78
1,33
2,3
3,78
4,54
5,118
6,38
1,33
2,14
3,6
4,65
1,87
2,40
3,43
1,56
2,78
1,35
2,79
3,78
4,43
5,77
1,79
2,75
3,20
1,32
2,79
3,79
4,73
5,52
6,19
1,58
2,63
1,76
1,77
2,75
1,88
2,106
3,55
1,41
2,23
3,38
4,79
5,24
6,57
1,45
2,69
1,71
2,74
3,76
4,78
5,81
6,77
7,2
8,84
1,68
2,69
3,65
4,66
1,67
2,53
1,21
2,78
1,74
2,77
3,78
4,77
5,81
6,49
7,82
8,80
9,39
10,80
11,74
12,70
13,80
14,79
15,78
16,57
17,7
18,76
19,74
20,79
21,41
1,62
2,70
3,53
4,69
5,63
6,67
7,66
8,66
9,70
10,63
11,67
1,76
2,1
3,5
4,4
5,1
6,78
7,26
1,31
2,77
3,77
4,40
1,78
2,75
3,78
4,61
5,81
6,17
7,45
8,76
9,76
10,54
11,60
12,37
13,53
14,16
1,56
2,67
1,59
2,76
3,81
4,138
5,77
1,50
2,19
1,23
2,43
1,19
1,6
1,67
1,24
2,75
3,37
1,67
2,69
3,76
4,79
5,79
6,79
7,76
8,80
9,91
10,27
11,70
12,76
1,36
2,19
3,16
4,71
5,3
1,65
1,8
1,73
2,17
3,10
4,65
1,4
1,0
1,14
1,75
1,21
2,80
3,82
4,78
5,3
6,82
1,74
2,4
3,77
4,77
1,82
2,77
3,1
1,48
1,75
2,38
1,42
2,81
3,9
4,97
1,69
1,115
2,79
1,68
2,78
3,3
1,15
2,78
3,36
4,75
5,57
6,9
7,28
8,54
9,139
10,68
11,78
12,78
13,76
14,31
15,5
1,63
2,66
3,14
1,33
1,8
2,74
1,4
2,21
3,14
4,19
5,43
6,72
7,76
8,74
9,80
1,64
2,65
1,44
1,76
2,79
3,79
4,3
5,79
6,57
7,10
8,84
9,51
10,79
11,19
12,75
13,10
14,76
15,20
16,76
17,76
1,74
2,34
3,76
4,77
5,79
6,22
7,16
8,3
9,31
10,75
11,55
12,74
13,81
14,83
15,64
16,80
17,76
18,59
19,77
20,79
21,74
1,66
2,65
3,69
4,67
5,59
6,65
7,27
8,65
9,64
10,64
11,66
12,60
13,67
14,54
15,64
16,68
17,68
1,54
2,81
3,74
1,74
1,39
2,75
1,26
2,79
3,26
1,71
2,78
3,80
4,79
5,78
6,65
7,78
8,34
9,80
10,75
11,28
12,79
13,73
14,73
1,68
2,67
3,68
4,67
5,47
6,18
7,67
8,11
9,67
10,68
11,66
12,63
13,66
14,66
15,67
16,63
17,64
1,24
2,80
1,52
2,3
3,82
4,82
5,80
6,78
7,54
1,18
2,74
1,15
2,76
3,43
4,67
5,104
6,79
7,48
8,78
9,81
1,22
1,18
2,110
1,34
2,78
3,2
4,78
1,49
2,77
3,58
4,47
5,76
6,36
7,127
8,4
1,37
2,77
3,42
1,0
1,74
1,2
2,38
3,73
4,78
5,34
6,80
7,8
8,39
9,24
10,4
11,44
12,79
13,59
14,55
15,79
16,34
17,74
18,11
19,49
20,1
1,7
2,30
3,57
4,67
1,46
2,19
3,41
4,4
5,48
6,76
7,76
8,77
9,47
10,77
11,77
1,19
1,53
1,54
1,33
1,34
2,77
1,73
2,98
3,81
1,81
2,53
1,16
2,1
3,75
1,65
2,77
3,74
4,77
5,44
6,22
7,77
8,76
9,75
10,77
11,64
12,80
13,33
14,77
15,78
16,33
17,21
18,32
19,78
20,18
21,45
22,18
23,75
24,44
25,70
26,48
27,15
28,74
29,41
30,77
31,16
32,82
33,13
34,79
35,50
36,77
37,78
38,28
39,81
40,79
41,81
42,4
43,15
44,75
45,81
46,60
47,72
48,7
1,55
2,69
3,19
4,64
5,67
6,69
7,64
8,1
9,40
10,68
11,43
12,64
13,68
14,45
15,68
16,16
17,68
18,67
19,63
20,32
21,65
22,68
23,69
24,65
25,66
26,63
27,68
28,65
29,69
30,68
31,68
32,54
33,66
34,16
35,64
36,66
37,42
38,66
39,23
40,65
41,64
42,1
43,64
44,64
45,69
46,71
47,69
48,63
49,68
50,66
51,23
1,17
2,80
3,76
4,21
5,7
6,79
7,78
8,13
9,79
10,78
1,28
1,66
2,9
3,18
4,18
5,78
6,82
7,79
8,46
9,77
10,77
11,80
1,6
2,60
1,56
1,75
2,50
1,3
1,12
2,77
3,76
1,42
2,33
3,55
4,44
5,74
6,66
1,15
2,66
3,2
1,11
2,5
3,33
4,40
5,50
6,79
7,113
8,8
9,67
1,75
2,75
3,76
1,77
2,78
3,71
4,80
5,39
6,43
7,78
8,65
9,18
10,65
11,77
12,78
13,78
14,28
15,52
16,53
17,35
18,79
19,76
20,79
21,80
22,78
23,56
24,77
25,80
26,125
27,22
28,80
29,49
30,79
31,79
32,22
33,71
34,78
1,64
2,66
3,65
4,24
5,52
6,38
7,68
8,23
9,69
10,67
11,65
12,67
13,67
14,69
15,43
16,66
1,28
2,31
3,9
1,2
2,78
3,81
4,41
1,65
2,76
3,74
4,59
5,79
6,93
7,74
8,5
1,29
2,13
3,16
1,2
2,79
3,76
4,41
5,80
6,86
7,17
8,28
9,13
1,54
2,76
3,10
4,3
5,26
1,67
2,76
3,46
4,51
5,76
6,1
7,78
8,78
9,37
10,79
11,59
12,12
13,13
14,83
15,80
16,78
17,76
18,78
19,77
20,43
21,25
22,36
23,16
24,77
25,54
26,79
27,75
28,82
29,76
30,78
31,23
32,17
33,77
34,76
35,74
36,74
37,32
38,10
39,75
40,29
41,112
42,78
43,80
44,31
45,74
46,76
47,76
48,11
49,80
50,77
51,23
52,79
53,1
1,50
2,63
3,70
4,64
5,66
6,70
7,21
8,5
9,64
10,39
11,10
12,65
13,65
14,8
15,24
16,63
17,65
18,14
1,66
2,9
3,27
4,86
5,76
6,9
7,76
8,51
9,13
10,85
11,49
12,75
13,82
14,78
15,78
16,81
17,81
18,13
19,54
20,79
21,77
1,35
2,17
3,2
4,78
1,27
2,77
3,77
4,23
5,73
6,45
7,26
8,15
9,32
10,49
1,43
2,69
1,72
2,64
1,78
2,4
1,75
2,63
3,65
4,75
5,72
1,62
2,36
3,67
4,6
